deviceId,journeyId,date,time,lat,lon,postal_code,speed,heading,odometer,event_type,event,epoch_time
19250471-f9e6-4d87-a132-20fb13b811eb-56-1,a77935568a8437d873d79755ee4a4165153d4c44,11/1/2021,6:05:12,29.491032,-98.439379,78209,29.44,62.9,10462,ACCELERATION_CHANGE,HARD_BRAKE,1635746712
fb96d3b5-7685-4d1c-8d09-255c0de3bc39-3-1,a77935568a8437d873d79755ee4a4165153d4c44,11/1/2021,6:05:19,29.490755,-98.438952,78209,22.08,148.6,10462,ACCELERATION_CHANGE,HARD_BRAKE,1635746719
29ab9614-4e68-49eb-baea-ebe9b7adaf6d-32-1,a77935568a8437d873d79755ee4a4165153d4c44,11/1/2021,6:11:48,29.493007,-98.435295,78209,52.16,62.8,10463,ACCELERATION_CHANGE,HARD_BRAKE,1635747108
29ab9614-4e68-49eb-baea-ebe9b7adaf6d-33-1,a77935568a8437d873d79755ee4a4165153d4c44,11/1/2021,6:11:49,29.493066,-98.435166,78209,41.28,62,10463,ACCELERATION_CHANGE,HARD_BRAKE,1635747109
29ab9614-4e68-49eb-baea-ebe9b7adaf6d-34-1,a77935568a8437d873d79755ee4a4165153d4c44,11/1/2021,6:11:50,29.493114,-98.435064,78209,29.44,61.4,10463,ACCELERATION_CHANGE,HARD_BRAKE,1635747110
29ab9614-4e68-49eb-baea-ebe9b7adaf6d-59-1,a77935568a8437d873d79755ee4a4165153d4c44,11/1/2021,6:12:15,29.495523,-98.434722,78209,24.96,6,10463,ACCELERATION_CHANGE,HARD_BRAKE,1635747135
f7238c64-143d-47ff-942d-ddefc10ec560-0-1,a77935568a8437d873d79755ee4a4165153d4c44,11/1/2021,6:12:16,29.495583,-98.434715,78209,13.44,4.8,10463,ACCELERATION_CHANGE,HARD_BRAKE,1635747136
a5caf693-d4d0-4a02-b208-2fdd4fdab712-26-1,a77935568a8437d873d79755ee4a4165153d4c44,11/1/2021,6:13:42,29.508543,-98.43446,78218,59.2,0.9,10465,ACCELERATION_CHANGE,HARD_BRAKE,1635747222
a5caf693-d4d0-4a02-b208-2fdd4fdab712-27-1,a77935568a8437d873d79755ee4a4165153d4c44,11/1/2021,6:13:43,29.508692,-98.434457,78218,48.96,0.6,10465,ACCELERATION_CHANGE,HARD_BRAKE,1635747223
a5caf693-d4d0-4a02-b208-2fdd4fdab712-28-1,a77935568a8437d873d79755ee4a4165153d4c44,11/1/2021,6:13:44,29.508808,-98.434455,78218,37.12,0.7,10465,ACCELERATION_CHANGE,HARD_BRAKE,1635747224
a5caf693-d4d0-4a02-b208-2fdd4fdab712-29-1,a77935568a8437d873d79755ee4a4165153d4c44,11/1/2021,6:13:45,29.5089,-98.434456,78218,24.32,359.5,10465,ACCELERATION_CHANGE,HARD_BRAKE,1635747225
a5caf693-d4d0-4a02-b208-2fdd4fdab712-30-1,a77935568a8437d873d79755ee4a4165153d4c44,11/1/2021,6:13:46,29.50896,-98.434457,78218,10.56,359.2,10465,ACCELERATION_CHANGE,HARD_BRAKE,1635747226
da80a214-5c47-47c7-ba65-98e8f40cf104-12-1,a77935568a8437d873d79755ee4a4165153d4c44,11/1/2021,6:17:28,29.522354,-98.422805,78217,16.32,359.5,10468,ACCELERATION_CHANGE,HARD_BRAKE,1635747448
73a29041-f471-4fdb-be42-3b162bf081e4-4-1,a702fe9eb3d2af85f9e3429a2b0a3d71e5cf8547,11/1/2021,6:23:55,29.43816,-98.566172,78237,44.16,7.3,20198,ACCELERATION_CHANGE,HARD_BRAKE,1635747835
73a29041-f471-4fdb-be42-3b162bf081e4-45-2,a702fe9eb3d2af85f9e3429a2b0a3d71e5cf8547,11/1/2021,6:24:36,29.44116,-98.564364,78228,42.56,97.7,20198,ACCELERATION_CHANGE,HARD_BRAKE,1635747876
25f8ebad-adbb-4df4-8146-01ad7e820e45-38-1,a702fe9eb3d2af85f9e3429a2b0a3d71e5cf8547,11/1/2021,6:26:29,29.448535,-98.560656,78228,24.32,95.5,20199,ACCELERATION_CHANGE,HARD_BRAKE,1635747989
3691a8bd-4063-4260-9fd6-194947c4b2e8-40-1,a702fe9eb3d2af85f9e3429a2b0a3d71e5cf8547,11/1/2021,6:29:31,29.447581,-98.550592,78228,32.32,96.6,20200,ACCELERATION_CHANGE,HARD_BRAKE,1635748171
dad85e6f-91cb-41af-86b4-45e6bdd4416a-1-1,a702fe9eb3d2af85f9e3429a2b0a3d71e5cf8547,11/1/2021,6:34:52,29.444546,-98.518813,78201,48,92.7,20203,ACCELERATION_CHANGE,HARD_BRAKE,1635748492
dad85e6f-91cb-41af-86b4-45e6bdd4416a-2-1,a702fe9eb3d2af85f9e3429a2b0a3d71e5cf8547,11/1/2021,6:34:53,29.444542,-98.518672,78201,38.72,90,20203,ACCELERATION_CHANGE,HARD_BRAKE,1635748493
dad85e6f-91cb-41af-86b4-45e6bdd4416a-3-1,a702fe9eb3d2af85f9e3429a2b0a3d71e5cf8547,11/1/2021,6:34:54,29.444536,-98.518558,78201,28.8,93.3,20203,ACCELERATION_CHANGE,HARD_BRAKE,1635748494
3e63efbb-c9ac-4e2f-86d6-f674270a842f-21-2,a702fe9eb3d2af85f9e3429a2b0a3d71e5cf8547,11/1/2021,6:36:12,29.445629,-98.515217,78201,57.28,184.6,20204,ACCELERATION_CHANGE,HARD_BRAKE,1635748572
3e63efbb-c9ac-4e2f-86d6-f674270a842f-22-1,a702fe9eb3d2af85f9e3429a2b0a3d71e5cf8547,11/1/2021,6:36:13,29.445484,-98.515231,78201,47.04,184.1,20204,ACCELERATION_CHANGE,HARD_BRAKE,1635748573
8817b9cd-6a38-4483-b2fc-d2eb5e00149a-11-1,a6f0464ccb59c4f62f8fa9a9bb3f4e0fab3447c9,11/1/2021,6:58:44,29.590131,-98.58959,78249,36.8,81.9,30413,ACCELERATION_CHANGE,HARD_BRAKE,1635749924
8817b9cd-6a38-4483-b2fc-d2eb5e00149a-32-1,a6f0464ccb59c4f62f8fa9a9bb3f4e0fab3447c9,11/1/2021,6:59:05,29.591075,-98.589233,78249,26.24,353.3,30414,ACCELERATION_CHANGE,HARD_BRAKE,1635749945
7f3d74ae-dafc-4a1c-8b28-f1e662e87176-21-1,a6e372c8c3efb93bfb02b9d8b5cde9d45f76fce0,11/1/2021,6:32:40,29.63776,-98.459488,78258,7.04,29,13015,ACCELERATION_CHANGE,HARD_BRAKE,1635748360
6d2483f7-a689-46c2-aad7-f210af2c65cd-19-1,a6e372c8c3efb93bfb02b9d8b5cde9d45f76fce0,11/1/2021,6:42:38,29.58647,-98.515572,78248,19.84,190.8,13025,ACCELERATION_CHANGE,HARD_BRAKE,1635748958
6d2483f7-a689-46c2-aad7-f210af2c65cd-20-1,a6e372c8c3efb93bfb02b9d8b5cde9d45f76fce0,11/1/2021,6:42:39,29.586413,-98.515586,78248,10.56,189.6,13025,ACCELERATION_CHANGE,HARD_BRAKE,1635748959
13deecee-83c4-44b9-8ff0-c450c08291ef-59-1,a6e372c8c3efb93bfb02b9d8b5cde9d45f76fce0,11/1/2021,6:46:18,29.561477,-98.518966,78231,57.92,152.2,13028,ACCELERATION_CHANGE,HARD_BRAKE,1635749178
70d4888e-2fff-4eb9-96f8-b298ac1edf03-0-1,a6e372c8c3efb93bfb02b9d8b5cde9d45f76fce0,11/1/2021,6:46:19,29.561341,-98.518886,78231,48,152.6,13028,ACCELERATION_CHANGE,HARD_BRAKE,1635749179
70d4888e-2fff-4eb9-96f8-b298ac1edf03-1-1,a6e372c8c3efb93bfb02b9d8b5cde9d45f76fce0,11/1/2021,6:46:20,29.561225,-98.518818,78231,38.08,152.6,13028,ACCELERATION_CHANGE,HARD_BRAKE,1635749180
70d4888e-2fff-4eb9-96f8-b298ac1edf03-2-1,a6e372c8c3efb93bfb02b9d8b5cde9d45f76fce0,11/1/2021,6:46:21,29.561132,-98.518763,78231,29.44,152.3,13028,ACCELERATION_CHANGE,HARD_BRAKE,1635749181
8724e9d0-179e-4493-8f68-f18ad13a7011-2-1,a54a02d6ed8a306ebac1807b92f06c6c6d609597,11/1/2021,6:20:26,29.510887,-98.296681,78109,27.2,239.7,46595,ACCELERATION_CHANGE,HARD_BRAKE,1635747626
d944690a-7ee5-4837-8678-15eb7bc6d339-12-1,a513da097d16d4a5ecf261c1a5853e9bf518fd87,11/1/2021,6:21:32,29.322523,-98.478217,78221,14.72,195.5,25997,ACCELERATION_CHANGE,HARD_BRAKE,1635747692
a238a304-7ed5-431b-9501-c410d5499ebf-2-1,a513da097d16d4a5ecf261c1a5853e9bf518fd87,11/1/2021,6:29:22,29.330199,-98.545076,78224,24.96,267.1,26004,ACCELERATION_CHANGE,HARD_BRAKE,1635748162
a238a304-7ed5-431b-9501-c410d5499ebf-3-1,a513da097d16d4a5ecf261c1a5853e9bf518fd87,11/1/2021,6:29:23,29.330197,-98.545155,78224,14.4,270.5,26004,ACCELERATION_CHANGE,HARD_BRAKE,1635748163
10eea28b-1741-4d49-9754-411b62a373b9-20-1,a4c0513d7cf3d91807ab78f5550f88fb14a5ed49,11/1/2021,6:45:23,29.320933,-98.501211,78221,27.84,181.2,7751,ACCELERATION_CHANGE,HARD_BRAKE,1635749123
10eea28b-1741-4d49-9754-411b62a373b9-21-1,a4c0513d7cf3d91807ab78f5550f88fb14a5ed49,11/1/2021,6:45:24,29.320856,-98.501217,78221,17.28,184.5,7751,ACCELERATION_CHANGE,HARD_BRAKE,1635749124
10eea28b-1741-4d49-9754-411b62a373b9-22-1,a4c0513d7cf3d91807ab78f5550f88fb14a5ed49,11/1/2021,6:45:25,29.320808,-98.501227,78221,7.36,197.1,7752,ACCELERATION_CHANGE,HARD_BRAKE,1635749125
10eea28b-1741-4d49-9754-411b62a373b9-42-1,a4c0513d7cf3d91807ab78f5550f88fb14a5ed49,11/1/2021,6:45:45,29.320694,-98.503403,78221,30.72,270.9,7752,ACCELERATION_CHANGE,HARD_BRAKE,1635749145
10eea28b-1741-4d49-9754-411b62a373b9-44-1,a4c0513d7cf3d91807ab78f5550f88fb14a5ed49,11/1/2021,6:45:47,29.320694,-98.503564,78221,9.6,269.9,7752,ACCELERATION_CHANGE,HARD_BRAKE,1635749147
5ccd3d23-6585-48e7-9c38-69ad2dbb7c8a-50-1,a4c0513d7cf3d91807ab78f5550f88fb14a5ed49,11/1/2021,6:48:53,29.319678,-98.525131,78224,31.04,90,7755,ACCELERATION_CHANGE,HARD_BRAKE,1635749333
b5fbaaa4-9ac1-4cac-8f9a-0985c42e4ad5-13-1,a4c0513d7cf3d91807ab78f5550f88fb14a5ed49,11/1/2021,6:51:16,29.306134,-98.524681,78224,26.56,0.5,7757,ACCELERATION_CHANGE,HARD_BRAKE,1635749476
d077a194-1b6e-486d-8041-e2fca4b265be-21-1,a4c0513d7cf3d91807ab78f5550f88fb14a5ed49,11/1/2021,6:55:24,29.320489,-98.503734,78221,13.12,358.4,7761,ACCELERATION_CHANGE,HARD_BRAKE,1635749724
14ff0206-ca4a-4cc8-a249-2b48d273ee75-39-2,a4c0513d7cf3d91807ab78f5550f88fb14a5ed49,11/1/2021,6:57:42,29.340412,-98.503812,78221,46.4,359.7,7763,ACCELERATION_CHANGE,HARD_BRAKE,1635749862
14ff0206-ca4a-4cc8-a249-2b48d273ee75-40-1,a4c0513d7cf3d91807ab78f5550f88fb14a5ed49,11/1/2021,6:57:43,29.340535,-98.503812,78221,34.88,0,7763,ACCELERATION_CHANGE,HARD_BRAKE,1635749863
008db5a6-cf63-4557-9acf-b8d296424c73-5-1,a4c0513d7cf3d91807ab78f5550f88fb14a5ed49,11/1/2021,6:59:08,29.341286,-98.495297,78221,22.72,89.4,7764,ACCELERATION_CHANGE,HARD_BRAKE,1635749948
99e77979-423a-4a77-afa7-a371b687eb92-34-1,a4acaed6669d724f6ef2ba149ae5b3bb90ad0d99,11/1/2021,6:54:21,29.527793,-98.48311,78216,32.32,336.5,14625,ACCELERATION_CHANGE,HARD_BRAKE,1635749661
99e77979-423a-4a77-afa7-a371b687eb92-35-1,a4acaed6669d724f6ef2ba149ae5b3bb90ad0d99,11/1/2021,6:54:22,29.527865,-98.483149,78216,19.84,336.5,14625,ACCELERATION_CHANGE,HARD_BRAKE,1635749662
7faeea7f-202a-42ca-a969-6005f8899212-29-1,a4acaed6669d724f6ef2ba149ae5b3bb90ad0d99,11/1/2021,6:56:16,29.532404,-98.488793,78216,23.36,222.3,14625,ACCELERATION_CHANGE,HARD_BRAKE,1635749776
7faeea7f-202a-42ca-a969-6005f8899212-30-1,a4acaed6669d724f6ef2ba149ae5b3bb90ad0d99,11/1/2021,6:56:17,29.532363,-98.488838,78216,12.48,224.1,14625,ACCELERATION_CHANGE,HARD_BRAKE,1635749777
f4f9d1a8-395a-4d38-8d5d-eb00478c0cf6-17-1,a3b54702914898d279ed63d1bff87bf41245d67c,11/1/2021,6:23:42,29.565786,-98.482563,78232,42.88,199.2,16687,ACCELERATION_CHANGE,HARD_BRAKE,1635747822
a8fe7b8f-dd31-4e4f-a68d-73daadf087c1-54-1,a3b54702914898d279ed63d1bff87bf41245d67c,11/1/2021,6:25:19,29.564411,-98.490273,78216,10.88,123.1,16688,ACCELERATION_CHANGE,HARD_BRAKE,1635747919
bdaedb0b-18ed-420b-9104-7e90b0c4ab14-23-1,a2f08a471a3e11b8298297835ceff4c9907d90eb,11/1/2021,6:50:17,29.556953,-98.534707,78213,41.6,339.3,11068,ACCELERATION_CHANGE,HARD_BRAKE,1635749417
bdaedb0b-18ed-420b-9104-7e90b0c4ab14-24-1,a2f08a471a3e11b8298297835ceff4c9907d90eb,11/1/2021,6:50:18,29.557042,-98.534746,78213,31.68,338.7,11068,ACCELERATION_CHANGE,HARD_BRAKE,1635749418
bdaedb0b-18ed-420b-9104-7e90b0c4ab14-25-1,a2f08a471a3e11b8298297835ceff4c9907d90eb,11/1/2021,6:50:19,29.557108,-98.534775,78213,22.08,338.6,11068,ACCELERATION_CHANGE,HARD_BRAKE,1635749419
09e62043-3d49-46f9-9418-ddd6e5221090-23-1,a2d31255eb68646613ebb7a80f2a1d119853178f,11/1/2021,6:36:41,29.415578,-98.599082,78227,36.16,244.7,23504,ACCELERATION_CHANGE,HARD_BRAKE,1635748601
09e62043-3d49-46f9-9418-ddd6e5221090-24-1,a2d31255eb68646613ebb7a80f2a1d119853178f,11/1/2021,6:36:42,29.415539,-98.599177,78227,26.24,244,23504,ACCELERATION_CHANGE,HARD_BRAKE,1635748602
dc9d07b3-3b9c-426d-bfa3-7a6c57d13cfd-23-1,a2d31255eb68646613ebb7a80f2a1d119853178f,11/1/2021,6:38:41,29.404242,-98.621811,78227,21.44,232.4,23507,ACCELERATION_CHANGE,HARD_BRAKE,1635748721
dc9d07b3-3b9c-426d-bfa3-7a6c57d13cfd-24-1,a2d31255eb68646613ebb7a80f2a1d119853178f,11/1/2021,6:38:42,29.404207,-98.621857,78227,13.12,224.9,23507,ACCELERATION_CHANGE,HARD_BRAKE,1635748722
a137852a-9922-4374-83a8-fad04f7a1b07-20-2,a22767978dc5cde90b630bb60bf91f637a8858c9,11/1/2021,6:40:48,29.425092,-98.477759,78205,16,274.4,3235,ACCELERATION_CHANGE,HARD_BRAKE,1635748848
14149e99-015e-4e5e-8006-79b46808f3ac-12-1,a1b446957702cf8980b87f181c83fc42e65e64b4,11/1/2021,6:07:02,29.557062,-98.682806,78023,23.04,114.2,33136,ACCELERATION_CHANGE,HARD_BRAKE,1635746822
14149e99-015e-4e5e-8006-79b46808f3ac-13-1,a1b446957702cf8980b87f181c83fc42e65e64b4,11/1/2021,6:07:03,29.557042,-98.682756,78023,13.76,112.8,33136,ACCELERATION_CHANGE,HARD_BRAKE,1635746823
14149e99-015e-4e5e-8006-79b46808f3ac-14-1,a1b446957702cf8980b87f181c83fc42e65e64b4,11/1/2021,6:07:04,29.557032,-98.682726,78023,4.8,112.8,33136,ACCELERATION_CHANGE,HARD_BRAKE,1635746824
69af8fd4-9e51-43c0-9717-7c098cbca809-42-1,a1b446957702cf8980b87f181c83fc42e65e64b4,11/1/2021,6:08:32,29.559286,-98.675896,78023,40.32,115.3,33137,ACCELERATION_CHANGE,HARD_BRAKE,1635746912
69af8fd4-9e51-43c0-9717-7c098cbca809-43-1,a1b446957702cf8980b87f181c83fc42e65e64b4,11/1/2021,6:08:33,29.559245,-98.675804,78023,29.76,115.5,33137,ACCELERATION_CHANGE,HARD_BRAKE,1635746913
69af8fd4-9e51-43c0-9717-7c098cbca809-44-1,a1b446957702cf8980b87f181c83fc42e65e64b4,11/1/2021,6:08:34,29.559217,-98.675733,78023,21.12,115.2,33137,ACCELERATION_CHANGE,HARD_BRAKE,1635746914
ef67fdec-a3d8-49d7-ae43-5c642adc38d2-48-1,a1b446957702cf8980b87f181c83fc42e65e64b4,11/1/2021,6:16:38,29.54432,-98.638466,78249,33.92,108.3,33141,ACCELERATION_CHANGE,HARD_BRAKE,1635747398
ff261da5-4b4f-4242-9c6c-2e4a5c22d7b9-22-1,a19c1516bb1cfc6f2cf5c7d2794c84cdb844f42c,11/1/2021,6:19:55,29.491183,-98.558732,78229,24,54.6,44441,ACCELERATION_CHANGE,HARD_BRAKE,1635747595
ff261da5-4b4f-4242-9c6c-2e4a5c22d7b9-23-1,a19c1516bb1cfc6f2cf5c7d2794c84cdb844f42c,11/1/2021,6:19:56,29.491214,-98.558684,78229,14.72,55.2,44441,ACCELERATION_CHANGE,HARD_BRAKE,1635747596
9975314d-1d4c-4bd9-ac85-c43349e3219e-15-1,a1217d4be986871025c05faa7946be16d9f0f899,11/1/2021,6:14:23,29.640145,-98.300542,78266,8.96,176.9,40508,ACCELERATION_CHANGE,HARD_BRAKE,1635747263
cb4e02bb-bb56-4980-a87c-3c892bd6d835-11-1,a1217d4be986871025c05faa7946be16d9f0f899,11/1/2021,6:15:19,29.639511,-98.300362,78266,7.68,263.5,40508,ACCELERATION_CHANGE,HARD_BRAKE,1635747319
54104c5f-4a21-48c0-9de9-4b7300053874-22-1,a0dd162b2ae8ac6bc4e22e3c21f4c5cfcc0f4e7d,11/1/2021,6:03:11,29.508478,-98.687824,78250,25.28,136.3,42605,ACCELERATION_CHANGE,HARD_BRAKE,1635746591
c1f85c02-a603-4951-972c-497e13203610-53-1,a0dd162b2ae8ac6bc4e22e3c21f4c5cfcc0f4e7d,11/1/2021,6:08:42,29.50064,-98.702221,78254,32.64,203.6,42608,ACCELERATION_CHANGE,HARD_BRAKE,1635746922
a8d93d3a-0e89-4afc-a19d-f4bf7e30b361-8-1,a06c0234d791dabb232073680105d0d7326ffb42,11/1/2021,6:15:45,29.54973,-98.47159,78216,32.96,129.2,10711,ACCELERATION_CHANGE,HARD_BRAKE,1635747345
a8d93d3a-0e89-4afc-a19d-f4bf7e30b361-10-1,a06c0234d791dabb232073680105d0d7326ffb42,11/1/2021,6:15:47,29.54965,-98.471485,78216,15.36,132.5,10711,ACCELERATION_CHANGE,HARD_BRAKE,1635747347
bde36fc9-4ec6-42cc-be9f-b4195616c60b-50-2,a06c0234d791dabb232073680105d0d7326ffb42,11/1/2021,6:21:27,29.535086,-98.396518,78217,48.32,85.7,10719,ACCELERATION_CHANGE,HARD_BRAKE,1635747687
bde36fc9-4ec6-42cc-be9f-b4195616c60b-52-1,a06c0234d791dabb232073680105d0d7326ffb42,11/1/2021,6:21:29,29.535103,-98.396289,78217,30.4,84.5,10719,ACCELERATION_CHANGE,HARD_BRAKE,1635747689
4012883f-f858-4721-b490-305226ddeb02-1-2,a06c0234d791dabb232073680105d0d7326ffb42,11/1/2021,6:22:38,29.53566,-98.394033,78217,11.52,100.2,10719,ACCELERATION_CHANGE,HARD_BRAKE,1635747758
27605afe-34d6-4853-a98c-ac32965f3f83-37-1,a06c0234d791dabb232073680105d0d7326ffb42,11/1/2021,6:40:14,29.570038,-98.355611,78233,40.96,259.8,10732,ACCELERATION_CHANGE,HARD_BRAKE,1635748814
27605afe-34d6-4853-a98c-ac32965f3f83-38-1,a06c0234d791dabb232073680105d0d7326ffb42,11/1/2021,6:40:15,29.57002,-98.355717,78233,32,257.5,10732,ACCELERATION_CHANGE,HARD_BRAKE,1635748815
27605afe-34d6-4853-a98c-ac32965f3f83-40-1,a06c0234d791dabb232073680105d0d7326ffb42,11/1/2021,6:40:17,29.569998,-98.355852,78233,13.44,259.9,10732,ACCELERATION_CHANGE,HARD_BRAKE,1635748817
11ac75b8-faf7-4a84-ae3a-1294ae8b852c-11-1,a06c0234d791dabb232073680105d0d7326ffb42,11/1/2021,6:54:48,29.553126,-98.47413,78216,28.48,330.7,10747,ACCELERATION_CHANGE,HARD_BRAKE,1635749688
e994e2f6-a8c7-44e9-ac2a-cc1c69b90f4e,T0AA9EDC31635768808254_1_1,11/1/2021,6:41:20,29.446541,-98.672943,78251,70.78,87,15693.81,ACCELERATION_CHANGE,HARD_BRAKE,1635748880
4852ef3d-031a-4204-8342-14d40fa462ac,T0AA9902E1635766769471_1_0,11/1/2021,6:20:04,29.441498,-98.3937,78219,79.63,139,29573.48,ACCELERATION_CHANGE,HARD_BRAKE,1635747604
6bdfa710-f84e-4342-b663-d0888fd7de70,T0AA968BD1635767377359_1_0,11/1/2021,6:37:58,29.592577,-98.598976,78256,55.39,172,24034.91,ACCELERATION_CHANGE,HARD_BRAKE,1635748678
88a5f626-de48-4013-84fc-cb02463a95a2,T0AA93B371635768852529_1_0,11/1/2021,6:52:32,29.578032,-98.441612,78247,14.25,312,35691.2,ACCELERATION_CHANGE,HARD_BRAKE,1635749552
2525560b-e882-4126-a288-065daae1cd0d,T0AA935661635766306100_1_0,11/1/2021,6:27:39,29.517235,-98.594673,78240,44.33,314,62790.16,ACCELERATION_CHANGE,HARD_BRAKE,1635748059
a6c527e4-7675-49c8-b0c6-9acff860c62f,T0AA91BA81635765939020_1_0,11/1/2021,6:20:58,29.457123,-98.407242,78219,27.14,323,43952.33,ACCELERATION_CHANGE,HARD_BRAKE,1635747658
ee62121c-4e7b-422a-8193-60f33b637a4b,T0AA9134B1635765665062_1_0,11/1/2021,6:15:43,29.498575,-98.424011,78218,30.06,231,28554.77,ACCELERATION_CHANGE,HARD_BRAKE,1635747343
070ee2e8-2259-4e97-9eef-cfe219b8ffd6,T0AA9134B1635765665062_1_0,11/1/2021,6:16:30,29.496164,-98.42421,78218,45.22,207,28555.36,ACCELERATION_CHANGE,HARD_BRAKE,1635747390
4b107a8e-2598-4391-9a81-6a941b3fe5cc,T0AA9134B1635765665062_1_0,11/1/2021,6:16:33,29.495972,-98.424332,78218,10.06,206,28555.39,ACCELERATION_CHANGE,HARD_BRAKE,1635747393
1b8a2543-4a62-4ba7-8a56-e1f463741007,T0AA907BA1635768269859_1_0,11/1/2021,6:39:15,29.402126,-98.461052,78210,11.05,269,33276.44,ACCELERATION_CHANGE,HARD_BRAKE,1635748755
b2c95902-ea8b-485c-8406-2a45eeaf34e8,T0AA8FE521635767512202_1_0,11/1/2021,6:33:14,29.462757,-98.399529,78218,32.84,230,44977.03,ACCELERATION_CHANGE,HARD_BRAKE,1635748394
6a046a1e-d34a-4a6f-be3c-87c579e31c1d,T0AA8FE521635767512202_1_0,11/1/2021,6:33:44,29.458981,-98.400101,78219,23.94,189,44977.47,ACCELERATION_CHANGE,HARD_BRAKE,1635748424
8adceef7-95c2-4398-99f3-442f5daebca7,T0AA8FE521635767512202_1_0,11/1/2021,6:34:28,29.456417,-98.402908,78219,40.86,270,44977.98,ACCELERATION_CHANGE,HARD_BRAKE,1635748468
1ad97232-890a-4f05-b88d-5e12c71e071e,T0AA8B3B21635768725592_1_37,11/1/2021,6:59:45,29.379271,-98.711494,78252,38.92,72,22350.36,ACCELERATION_CHANGE,HARD_BRAKE,1635749985
33861e3e-fdfb-473a-b617-c05c14738da4,T0A2E4B591635765835429_1_30,11/1/2021,6:22:41,29.519074,-98.314987,78109,30,224,1569.23,ACCELERATION_CHANGE,HARD_BRAKE,1635747761
456dfd25-1fdd-42a6-98e4-044405c1bec2,T0A2E4B591635765835429_1_30,11/1/2021,6:29:54,29.477442,-98.314026,78109,36.81,183,1574.28,ACCELERATION_CHANGE,HARD_BRAKE,1635748194
fdb14599-c03e-45c8-9660-e3d7fee0dce8,T0A2E08441635767107300_1_6,11/1/2021,6:56:41,29.504896,-98.499374,78216,29.42,179,1599.61,ACCELERATION_CHANGE,HARD_BRAKE,1635749801
699b5a02-71a2-498f-b45b-e55eb7f0e2b5,T0A2DE4A01635765739185_1_12,11/1/2021,6:48:22,29.578953,-98.317635,78154,71.38,248,3890.81,ACCELERATION_CHANGE,HARD_BRAKE,1635749302
fff053a7-5edd-44b9-9c22-e1c749f03d5d,T0A2D800B1635800703334_2_688,11/1/2021,6:45:04,29.476126,-98.711624,78253,24.97,92,9078.3,ACCELERATION_CHANGE,HARD_BRAKE,1635749104
0f9e9ac7-fb46-4e9e-873a-6780dbe36ebe,T0A2D7DE31635768198042_1_66,11/1/2021,6:52:35,29.588289,-98.298981,78154,48.77,63,780.27,ACCELERATION_CHANGE,HARD_BRAKE,1635749555
b361c25f-e9a4-4876-a47b-96bd8678d2b9,T0A2CCF5C1635767113558_1_0,11/1/2021,6:51:41,29.715746,-98.472664,78260,29.77,179,7957.53,ACCELERATION_CHANGE,HARD_BRAKE,1635749501
5aec0208-e4a2-4501-968c-394abbfc79f0,T0A2C825D1635734614377_1_24,11/1/2021,6:41:19,29.435646,-98.694824,78251,35.47,94,7563.28,ACCELERATION_CHANGE,HARD_BRAKE,1635748879
8e72a567-b64a-4cab-9d3f-56022faec161,T0A2C825D1635734614377_1_24,11/1/2021,6:41:21,29.435638,-98.69471,78251,23.02,95,7563.3,ACCELERATION_CHANGE,HARD_BRAKE,1635748881
2093fb8d-6eb0-4b99-b1f3-57e66f940a75,T0A2BFFCA1635765937207_1_0,11/1/2021,6:49:35,29.501211,-98.576935,78229,28.02,41,9074.17,ACCELERATION_CHANGE,HARD_BRAKE,1635749375
f8ef8b20-dc0c-4bb9-b613-91d50aa22b52,T0A2BE5A81635762476038_1_6,11/1/2021,6:08:17,29.351219,-98.462372,78223,40.08,79,7045.05,ACCELERATION_CHANGE,HARD_BRAKE,1635746897
a26d92fb-d6d2-4a43-bfa4-6d8ce6d5a0d2,T0A2BCA931635765317075_1_0,11/1/2021,6:32:13,29.437624,-98.478157,78215,93.42,149,18252.14,ACCELERATION_CHANGE,HARD_BRAKE,1635748333
57becb90-bbbd-4bf3-a7d1-84fddb88f5c5,T0A2BAFC41635765494030_1_0,11/1/2021,6:19:29,29.634972,-98.518639,78260,47.09,263,18656.13,ACCELERATION_CHANGE,HARD_BRAKE,1635747569
ee10c35e-57b3-41be-824c-ef36ddefe8f5,T0A2B87C41635766106589_1_12,11/1/2021,6:36:26,29.592291,-98.59893,78256,47.17,172,21133.08,ACCELERATION_CHANGE,HARD_BRAKE,1635748586
92ccae5a-6a46-4a59-8f42-e3f41b3cd3b2,T0A2A97D81635767613082_1_0,11/1/2021,6:55:30,29.525782,-98.600891,78240,23.44,152,15705.63,ACCELERATION_CHANGE,HARD_BRAKE,1635749730
afb9005b-fe08-44eb-bbdc-97085d7c4323,T0A2A7CDE1635766717879_1_12,11/1/2021,6:54:59,29.384642,-98.68898,78252,35.33,74,4654.11,ACCELERATION_CHANGE,HARD_BRAKE,1635749699
294006d4-92d4-4fa1-aafe-a770787eb713,T0A2A7CDE1635694141551_1_0,11/1/2021,6:55:00,29.384642,-98.68898,78252,35.33,74,4654.11,ACCELERATION_CHANGE,HARD_BRAKE,1635749700
fbdb087c-e701-4955-a668-954535de0e9f,T0A2A0D731635763842803_1_0,11/1/2021,6:06:41,29.36725,-98.597015,78243,35.97,123,26141.91,ACCELERATION_CHANGE,HARD_BRAKE,1635746801
